,cluster,week,day,hour,minute,wk_ago,day_ago,target
7250,1,38,4,14,10,10,0,30
7251,1,38,4,14,20,10,10,30
7252,1,38,4,14,30,50,10,30
7253,1,38,4,14,40,50,10,50
7254,1,38,4,14,50,30,30,10
7255,1,38,4,15,0,30,10,10
7256,1,38,4,15,10,50,0,30
7257,1,38,4,15,20,50,50,10
7258,1,38,4,15,30,50,10,10
7259,1,38,4,15,40,0,0,30
7260,1,38,4,15,50,30,0,30
7261,1,38,4,16,0,30,30,30
7262,1,38,4,16,10,50,30,10
7263,1,38,4,16,20,50,30,0
7264,1,38,4,16,30,30,30,0
7265,1,38,4,16,40,0,30,0
7266,1,38,4,16,50,0,10,0
7657,1,39,0,10,0,10,0,30
7658,1,39,0,10,10,0,0,30
7659,1,39,0,10,20,0,0,30
7660,1,39,0,10,30,10,0,30
7661,1,39,0,10,40,10,0,30
7662,1,39,0,10,50,0,0,30
7663,1,39,0,11,0,10,0,30
7664,1,39,0,11,10,10,0,30
7665,1,39,0,11,20,0,0,30
7666,1,39,0,11,30,0,0,30
7667,1,39,0,11,40,0,0,30
7668,1,39,0,11,50,10,30,0
7669,1,39,0,12,0,10,10,0
7670,1,39,0,12,10,0,10,0
7671,1,39,0,12,20,0,0,50
7672,1,39,0,12,30,10,0,30
7673,1,39,0,12,40,0,0,30
7674,1,39,0,12,50,10,0,30
7675,1,39,0,13,0,0,0,0
7676,1,39,0,13,10,0,0,0
7677,1,39,0,13,20,10,0,0
7678,1,39,0,13,30,10,0,0
7679,1,39,0,13,40,10,0,0
7680,1,39,0,13,50,0,0,0
7681,1,39,0,14,0,10,0,0
7682,1,39,0,14,10,10,0,0
7683,1,39,0,14,20,0,0,0
7684,1,39,0,14,30,0,0,10
7685,1,39,0,14,40,10,0,10
7686,1,39,0,14,50,0,0,30
7687,1,39,0,15,0,10,0,30
7688,1,39,0,15,10,0,0,30
7689,1,39,0,15,20,0,0,50
7690,1,39,0,15,30,30,0,30
7691,1,39,0,15,40,10,0,30
7692,1,39,0,15,50,10,0,10
7693,1,39,0,16,0,30,0,0
7694,1,39,0,16,10,30,0,0
7695,1,39,0,16,20,10,0,0
7696,1,39,0,16,30,10,0,0
7697,1,39,0,16,40,30,0,0
7698,1,39,0,16,50,10,0,0
7801,1,39,1,10,0,0,30,10
7802,1,39,1,10,10,30,30,50
7803,1,39,1,10,20,10,30,50
7804,1,39,1,10,30,10,30,60
7805,1,39,1,10,40,10,30,60
7806,1,39,1,10,50,0,30,50
7807,1,39,1,11,0,10,30,60
7808,1,39,1,11,10,0,30,10
7809,1,39,1,11,20,10,30,10
7810,1,39,1,11,30,0,30,30
7811,1,39,1,11,40,0,30,30
7812,1,39,1,11,50,10,0,50
7813,1,39,1,12,0,0,0,50
7814,1,39,1,12,10,10,0,50
7815,1,39,1,12,20,10,50,30
7816,1,39,1,12,30,10,30,10
7817,1,39,1,12,40,0,30,30
7818,1,39,1,12,50,0,30,30
7819,1,39,1,13,0,10,0,30
7820,1,39,1,13,10,10,0,30
7821,1,39,1,13,20,10,0,10
7822,1,39,1,13,30,30,0,30
7823,1,39,1,13,40,30,0,30
7824,1,39,1,13,50,30,0,30
7825,1,39,1,14,0,30,0,30
7826,1,39,1,14,10,0,0,50
7827,1,39,1,14,20,0,0,30
7828,1,39,1,14,30,0,10,10
7829,1,39,1,14,40,50,10,30
7830,1,39,1,14,50,30,30,30
7831,1,39,1,15,0,30,30,50
7832,1,39,1,15,10,30,30,30
7833,1,39,1,15,20,10,50,30
7834,1,39,1,15,30,30,30,30
7835,1,39,1,15,40,30,30,30
7836,1,39,1,15,50,0,10,0
7837,1,39,1,16,0,0,0,10
7838,1,39,1,16,10,0,0,30
7839,1,39,1,16,20,0,0,30
7840,1,39,1,16,30,0,0,50
7841,1,39,1,16,40,0,0,60
7842,1,39,1,16,50,0,0,30
7945,1,39,2,10,0,30,10,50
7946,1,39,2,10,10,50,50,0
7947,1,39,2,10,20,30,50,0
7948,1,39,2,10,30,50,60,50
7949,1,39,2,10,40,10,60,30
7950,1,39,2,10,50,30,50,30
7951,1,39,2,11,0,30,60,10
7952,1,39,2,11,10,10,10,30
7953,1,39,2,11,20,10,10,10
7954,1,39,2,11,30,30,30,30
7955,1,39,2,11,40,0,30,0
7956,1,39,2,11,50,10,50,0
7957,1,39,2,12,0,10,50,30
7958,1,39,2,12,10,30,50,50
7959,1,39,2,12,20,30,30,30
7960,1,39,2,12,30,0,10,0
7961,1,39,2,12,40,0,30,30
7962,1,39,2,12,50,10,30,30
7963,1,39,2,13,0,10,30,30
7964,1,39,2,13,10,10,30,0
7965,1,39,2,13,20,10,10,0
7966,1,39,2,13,30,10,30,10
7967,1,39,2,13,40,0,30,0
7968,1,39,2,13,50,0,30,10
7969,1,39,2,14,0,0,30,0
7970,1,39,2,14,10,0,50,0
7971,1,39,2,14,20,0,30,0
7972,1,39,2,14,30,0,10,0
7973,1,39,2,14,40,0,30,0
7974,1,39,2,14,50,0,30,0
7975,1,39,2,15,0,0,50,0
7976,1,39,2,15,10,0,30,10
7977,1,39,2,15,20,0,30,10
7978,1,39,2,15,30,0,30,50
7979,1,39,2,15,40,0,30,30
7980,1,39,2,15,50,0,0,10
7981,1,39,2,16,0,0,10,60
7982,1,39,2,16,10,0,30,10
7983,1,39,2,16,20,0,30,50
7984,1,39,2,16,30,0,50,30
7985,1,39,2,16,40,0,60,10
7986,1,39,2,16,50,0,30,10
8089,1,39,3,10,0,60,50,10
8090,1,39,3,10,10,30,0,0
8091,1,39,3,10,20,10,0,0
8092,1,39,3,10,30,10,50,50
8093,1,39,3,10,40,10,30,60
8094,1,39,3,10,50,10,30,50
8095,1,39,3,11,0,10,10,60
8096,1,39,3,11,10,0,30,0
8097,1,39,3,11,20,0,10,0
8098,1,39,3,11,30,0,30,0
8099,1,39,3,11,40,0,0,0
8100,1,39,3,11,50,0,0,0
8101,1,39,3,12,0,0,30,10
8102,1,39,3,12,10,0,50,10
8103,1,39,3,12,20,0,30,30
8104,1,39,3,12,30,0,0,10
8105,1,39,3,12,40,0,30,50
8106,1,39,3,12,50,10,30,50
8107,1,39,3,13,0,0,30,50
8108,1,39,3,13,10,0,0,50
8109,1,39,3,13,20,0,0,30
8110,1,39,3,13,30,10,10,50
8111,1,39,3,13,40,30,0,50
8112,1,39,3,13,50,30,10,50
8113,1,39,3,14,0,50,0,50
8114,1,39,3,14,10,0,0,0
8115,1,39,3,14,20,10,0,0
8116,1,39,3,14,30,10,0,0
8117,1,39,3,14,40,10,0,0
8118,1,39,3,14,50,30,0,0
8119,1,39,3,15,0,10,0,50
8120,1,39,3,15,10,0,10,30
8121,1,39,3,15,20,50,10,10
8122,1,39,3,15,30,10,50,30
8123,1,39,3,15,40,0,30,60
8124,1,39,3,15,50,0,10,50
8125,1,39,3,16,0,30,60,30
8126,1,39,3,16,10,30,10,30
8127,1,39,3,16,20,30,50,30
8128,1,39,3,16,30,30,30,30
8129,1,39,3,16,40,30,10,30
8130,1,39,3,16,50,10,10,30
8233,1,39,4,10,0,30,10,0
8234,1,39,4,10,10,30,0,0
8235,1,39,4,10,20,30,0,0
8236,1,39,4,10,30,30,50,0
8237,1,39,4,10,40,0,60,0
8238,1,39,4,10,50,10,50,0
8239,1,39,4,11,0,30,60,0
8240,1,39,4,11,10,10,0,0
8241,1,39,4,11,20,10,0,0
8242,1,39,4,11,30,30,0,0
8243,1,39,4,11,40,30,0,0
8244,1,39,4,11,50,30,0,30
8245,1,39,4,12,0,10,10,10
8246,1,39,4,12,10,10,10,10
8247,1,39,4,12,20,10,30,0
8248,1,39,4,12,30,10,10,0
8249,1,39,4,12,40,10,50,0
8250,1,39,4,12,50,30,50,0
8251,1,39,4,13,0,0,50,0
8252,1,39,4,13,10,0,50,0
8253,1,39,4,13,20,0,30,0
8254,1,39,4,13,30,0,50,0
8255,1,39,4,13,40,0,50,0
8256,1,39,4,13,50,10,50,0
8257,1,39,4,14,0,30,50,0
8258,1,39,4,14,10,30,0,0
8259,1,39,4,14,20,30,0,0
8260,1,39,4,14,30,30,0,0
8261,1,39,4,14,40,50,0,0
8262,1,39,4,14,50,10,0,0
8263,1,39,4,15,0,10,50,0
8264,1,39,4,15,10,30,30,0
8265,1,39,4,15,20,10,10,0
8266,1,39,4,15,30,10,30,0
8267,1,39,4,15,40,30,60,0
8268,1,39,4,15,50,30,50,0
8269,1,39,4,16,0,30,30,0
8270,1,39,4,16,10,10,30,0
8271,1,39,4,16,20,0,30,0
8272,1,39,4,16,30,0,30,0
8273,1,39,4,16,40,0,30,0
8274,1,39,4,16,50,0,30,0
8665,1,40,0,10,0,30,30,10
8666,1,40,0,10,10,30,30,30
8667,1,40,0,10,20,30,80,30
8668,1,40,0,10,30,30,60,50
8669,1,40,0,10,40,30,80,50
8670,1,40,0,10,50,30,50,50
8671,1,40,0,11,0,30,50,50
8672,1,40,0,11,10,30,0,10
8673,1,40,0,11,20,30,30,30
8674,1,40,0,11,30,30,30,50
8675,1,40,0,11,40,30,30,50
8676,1,40,0,11,50,0,60,50
8677,1,40,0,12,0,0,30,10
8678,1,40,0,12,10,0,30,0
8679,1,40,0,12,20,50,30,10
8680,1,40,0,12,30,30,60,0
8681,1,40,0,12,40,30,50,10
8682,1,40,0,12,50,30,50,10
8683,1,40,0,13,0,0,30,10
8684,1,40,0,13,10,0,10,10
8685,1,40,0,13,20,0,50,10
8686,1,40,0,13,30,0,50,30
8687,1,40,0,13,40,0,30,30
8688,1,40,0,13,50,0,10,50
8689,1,40,0,14,0,0,10,50
8690,1,40,0,14,10,0,50,50
8691,1,40,0,14,20,0,30,30
8692,1,40,0,14,30,10,10,50
8693,1,40,0,14,40,10,50,50
8694,1,40,0,14,50,30,30,30
8695,1,40,0,15,0,30,50,50
8696,1,40,0,15,10,30,60,50
8697,1,40,0,15,20,50,60,30
8698,1,40,0,15,30,30,60,50
8699,1,40,0,15,40,30,50,10
8700,1,40,0,15,50,10,50,30
8701,1,40,0,16,0,0,30,30
8702,1,40,0,16,10,0,30,30
8703,1,40,0,16,20,0,30,50
8704,1,40,0,16,30,0,30,10
8705,1,40,0,16,40,0,10,10
8706,1,40,0,16,50,0,10,0
8809,1,40,1,10,0,10,10,0
8810,1,40,1,10,10,50,30,0
8811,1,40,1,10,20,50,30,30
8812,1,40,1,10,30,60,50,30
8813,1,40,1,10,40,60,50,30
8814,1,40,1,10,50,50,50,30
8815,1,40,1,11,0,60,50,10
8816,1,40,1,11,10,10,10,10
8817,1,40,1,11,20,10,30,10
8818,1,40,1,11,30,30,50,0
8819,1,40,1,11,40,30,50,0
8820,1,40,1,11,50,50,50,0
8821,1,40,1,12,0,50,10,30
8822,1,40,1,12,10,50,0,30
8823,1,40,1,12,20,30,10,30
8824,1,40,1,12,30,10,0,30
8825,1,40,1,12,40,30,10,30
8826,1,40,1,12,50,30,10,30
8827,1,40,1,13,0,30,10,30
8828,1,40,1,13,10,30,10,10
8829,1,40,1,13,20,10,10,30
8830,1,40,1,13,30,30,30,30
8831,1,40,1,13,40,30,30,30
8832,1,40,1,13,50,30,50,30
8833,1,40,1,14,0,30,50,30
8834,1,40,1,14,10,50,50,30
8835,1,40,1,14,20,30,30,30
8836,1,40,1,14,30,10,50,0
8837,1,40,1,14,40,30,50,30
8838,1,40,1,14,50,30,30,30
8839,1,40,1,15,0,50,50,30
8840,1,40,1,15,10,30,50,0
8841,1,40,1,15,20,30,30,0
8842,1,40,1,15,30,30,50,0
8843,1,40,1,15,40,30,10,0
8844,1,40,1,15,50,0,30,0
8845,1,40,1,16,0,10,30,10
8846,1,40,1,16,10,30,30,0
8847,1,40,1,16,20,30,50,0
8848,1,40,1,16,30,50,10,0
8849,1,40,1,16,40,60,10,0
8850,1,40,1,16,50,30,0,0
8953,1,40,2,10,0,50,0,0
8954,1,40,2,10,10,0,0,0
8955,1,40,2,10,20,0,30,10
8956,1,40,2,10,30,50,30,10
8957,1,40,2,10,40,30,30,0
8958,1,40,2,10,50,30,30,0
8959,1,40,2,11,0,10,10,0
8960,1,40,2,11,10,30,10,0
8961,1,40,2,11,20,10,10,0
8962,1,40,2,11,30,30,0,0
8963,1,40,2,11,40,0,0,10
8964,1,40,2,11,50,0,0,0
8965,1,40,2,12,0,30,30,0
8966,1,40,2,12,10,50,30,0
8967,1,40,2,12,20,30,30,10
8968,1,40,2,12,30,0,30,10
8969,1,40,2,12,40,30,30,0
8970,1,40,2,12,50,30,30,0
8971,1,40,2,13,0,30,30,10
8972,1,40,2,13,10,0,10,0
8973,1,40,2,13,20,0,30,0
8974,1,40,2,13,30,10,30,0
8975,1,40,2,13,40,0,30,0
8976,1,40,2,13,50,10,30,0
8977,1,40,2,14,0,0,30,0
8978,1,40,2,14,10,0,30,0
8979,1,40,2,14,20,0,30,0
8980,1,40,2,14,30,0,0,10
8981,1,40,2,14,40,0,30,10
8982,1,40,2,14,50,0,30,0
8983,1,40,2,15,0,0,30,10
8984,1,40,2,15,10,10,0,10
8985,1,40,2,15,20,10,0,10
8986,1,40,2,15,30,50,0,0
8987,1,40,2,15,40,30,0,0
8988,1,40,2,15,50,10,0,0
8989,1,40,2,16,0,60,10,0
8990,1,40,2,16,10,10,0,0
8991,1,40,2,16,20,50,0,0
8992,1,40,2,16,30,30,0,0
8993,1,40,2,16,40,10,0,0
8994,1,40,2,16,50,10,0,30
9097,1,40,3,10,0,10,0,50
9098,1,40,3,10,10,0,0,30
9099,1,40,3,10,20,0,10,50
9100,1,40,3,10,30,50,10,80
9101,1,40,3,10,40,60,0,80
9102,1,40,3,10,50,50,0,50
9103,1,40,3,11,0,60,0,30
9104,1,40,3,11,10,0,0,30
9105,1,40,3,11,20,0,0,0
9106,1,40,3,11,30,0,0,30
9107,1,40,3,11,40,0,10,50
9108,1,40,3,11,50,0,0,50
9109,1,40,3,12,0,10,0,50
9110,1,40,3,12,10,10,0,60
9111,1,40,3,12,20,30,10,50
9112,1,40,3,12,30,10,10,60
9113,1,40,3,12,40,50,0,60
9114,1,40,3,12,50,50,0,60
9115,1,40,3,13,0,50,10,60
9116,1,40,3,13,10,50,0,50
9117,1,40,3,13,20,30,0,80
9118,1,40,3,13,30,50,0,60
9119,1,40,3,13,40,50,0,60
9120,1,40,3,13,50,50,0,60
9121,1,40,3,14,0,50,0,50
9122,1,40,3,14,10,0,0,0
9123,1,40,3,14,20,0,0,10
9124,1,40,3,14,30,0,10,50
9125,1,40,3,14,40,0,10,50
9126,1,40,3,14,50,0,0,60
9127,1,40,3,15,0,50,10,50
9128,1,40,3,15,10,30,10,30
9129,1,40,3,15,20,10,10,50
9130,1,40,3,15,30,30,0,0
9131,1,40,3,15,40,60,0,0
9132,1,40,3,15,50,50,0,0
9133,1,40,3,16,0,30,0,0
9134,1,40,3,16,10,30,0,0
9135,1,40,3,16,20,30,0,0
9136,1,40,3,16,30,30,0,10
9137,1,40,3,16,40,30,0,10
9138,1,40,3,16,50,30,30,30
9241,1,40,4,10,0,0,50,30
9242,1,40,4,10,10,0,30,30
9243,1,40,4,10,20,0,50,80
9244,1,40,4,10,30,0,80,60
9245,1,40,4,10,40,0,80,80
9246,1,40,4,10,50,0,50,50
9247,1,40,4,11,0,0,30,50
9248,1,40,4,11,10,0,30,0
9249,1,40,4,11,20,0,0,30
9250,1,40,4,11,30,0,30,30
9251,1,40,4,11,40,0,50,30
9252,1,40,4,11,50,30,50,60
9253,1,40,4,12,0,10,50,30
9254,1,40,4,12,10,10,60,30
9255,1,40,4,12,20,0,50,30
9256,1,40,4,12,30,0,60,60
9257,1,40,4,12,40,0,60,50
9258,1,40,4,12,50,0,60,50
9259,1,40,4,13,0,0,60,30
9260,1,40,4,13,10,0,50,10
9261,1,40,4,13,20,0,80,50
9262,1,40,4,13,30,0,60,50
9263,1,40,4,13,40,0,60,30
9264,1,40,4,13,50,0,60,10
9265,1,40,4,14,0,0,50,10
9266,1,40,4,14,10,0,0,50
9267,1,40,4,14,20,0,10,30
9268,1,40,4,14,30,0,50,10
9269,1,40,4,14,40,0,50,50
9270,1,40,4,14,50,0,60,30
9271,1,40,4,15,0,0,50,50
9272,1,40,4,15,10,0,30,60
9273,1,40,4,15,20,0,50,60
9274,1,40,4,15,30,0,0,60
9275,1,40,4,15,40,0,0,50
9276,1,40,4,15,50,0,0,50
9277,1,40,4,16,0,0,0,30
9278,1,40,4,16,10,0,0,30
9279,1,40,4,16,20,0,0,30
9280,1,40,4,16,30,0,10,30
9281,1,40,4,16,40,0,10,10
9282,1,40,4,16,50,0,30,10
9714,2,34,1,10,0,0,60,20
9715,2,34,1,10,10,0,70,20
9716,2,34,1,10,20,0,60,40
9717,2,34,1,10,30,0,80,0
9718,2,34,1,10,40,0,80,0
9719,2,34,1,10,50,0,40,20
9720,2,34,1,11,0,0,50,20
9721,2,34,1,11,10,100,40,20
9722,2,34,1,11,20,0,60,0
9723,2,34,1,11,30,100,80,20
9724,2,34,1,11,40,0,60,20
9725,2,34,1,11,50,0,40,40
9726,2,34,1,12,0,0,60,40
9727,2,34,1,12,10,100,80,20
9728,2,34,1,12,20,0,0,20
9729,2,34,1,12,30,0,0,50
9730,2,34,1,12,40,0,0,40
9731,2,34,1,12,50,0,20,20
9732,2,34,1,13,0,0,20,60
9733,2,34,1,13,10,0,20,60
9734,2,34,1,13,20,0,30,60
9735,2,34,1,13,30,100,100,100
9736,2,34,1,13,40,100,80,100
9737,2,34,1,13,50,100,100,60
9738,2,34,1,14,0,0,60,80
9739,2,34,1,14,10,100,20,60
9740,2,34,1,14,20,0,20,60
9741,2,34,1,14,30,0,20,70
9742,2,34,1,14,40,0,60,40
9743,2,34,1,14,50,0,60,40
9744,2,34,1,15,0,0,60,50
9745,2,34,1,15,10,0,100,50
9746,2,34,1,15,20,0,60,60
9747,2,34,1,15,30,0,60,50
9748,2,34,1,15,40,0,50,40
9749,2,34,1,15,50,0,50,20
9750,2,34,1,16,0,100,40,20
9751,2,34,1,16,10,100,40,30
9752,2,34,1,16,20,100,60,40
9753,2,34,1,16,30,100,20,60
9754,2,34,1,16,40,100,20,70
9755,2,34,1,16,50,100,60,60
9855,2,34,2,10,0,40,20,0
9856,2,34,2,10,10,60,20,0
9857,2,34,2,10,20,40,40,20
9858,2,34,2,10,30,20,0,60
9859,2,34,2,10,40,40,0,40
9860,2,34,2,10,50,40,20,40
9861,2,34,2,11,0,60,20,40
9862,2,34,2,11,10,0,20,40
9863,2,34,2,11,20,20,0,40
9864,2,34,2,11,30,20,20,20
9865,2,34,2,11,40,20,20,40
9866,2,34,2,11,50,20,40,40
9867,2,34,2,12,0,60,40,0
9868,2,34,2,12,10,40,20,20
9869,2,34,2,12,20,20,20,0
9870,2,34,2,12,30,40,50,0
9871,2,34,2,12,40,40,40,0
9872,2,34,2,12,50,20,20,0
9873,2,34,2,13,0,40,60,0
9874,2,34,2,13,10,40,60,20
9875,2,34,2,13,20,60,60,20
9876,2,34,2,13,30,60,100,40
9877,2,34,2,13,40,20,100,20
9878,2,34,2,13,50,0,60,20
9879,2,34,2,14,0,0,80,40
9880,2,34,2,14,10,0,60,40
9881,2,34,2,14,20,20,60,40
9882,2,34,2,14,30,0,70,40
9883,2,34,2,14,40,0,40,60
9884,2,34,2,14,50,0,40,60
9885,2,34,2,15,0,60,50,60
9886,2,34,2,15,10,40,50,40
9887,2,34,2,15,20,40,60,20
9888,2,34,2,15,30,40,50,40
9889,2,34,2,15,40,60,40,20
9890,2,34,2,15,50,40,20,20
9891,2,34,2,16,0,60,20,0
9892,2,34,2,16,10,40,30,20
9893,2,34,2,16,20,20,40,0
9894,2,34,2,16,30,40,60,20
9895,2,34,2,16,40,60,70,20
9896,2,34,2,16,50,100,60,0
9996,2,34,3,10,0,0,0,20
9997,2,34,3,10,10,0,0,20
9998,2,34,3,10,20,20,20,20
9999,2,34,3,10,30,40,60,20
10000,2,34,3,10,40,20,40,20
10001,2,34,3,10,50,20,40,20
10002,2,34,3,11,0,20,40,40
10003,2,34,3,11,10,20,40,40
10004,2,34,3,11,20,20,40,20
10005,2,34,3,11,30,20,20,0
10006,2,34,3,11,40,20,40,0
10007,2,34,3,11,50,40,40,0
10008,2,34,3,12,0,20,0,0
10009,2,34,3,12,10,40,20,20
10010,2,34,3,12,20,20,0,20
10011,2,34,3,12,30,60,0,20
10012,2,34,3,12,40,60,0,20
10013,2,34,3,12,50,20,0,0
10014,2,34,3,13,0,20,0,40
10015,2,34,3,13,10,20,20,20
10016,2,34,3,13,20,20,20,40
10017,2,34,3,13,30,20,40,80
10018,2,34,3,13,40,60,20,60
10019,2,34,3,13,50,40,20,60
10020,2,34,3,14,0,20,40,40
10021,2,34,3,14,10,40,40,40
10022,2,34,3,14,20,0,40,50
10023,2,34,3,14,30,0,40,20
10024,2,34,3,14,40,0,60,60
10025,2,34,3,14,50,0,60,40
10026,2,34,3,15,0,40,60,60
10027,2,34,3,15,10,40,40,60
10028,2,34,3,15,20,20,20,40
10029,2,34,3,15,30,60,40,40
10030,2,34,3,15,40,100,20,40
10031,2,34,3,15,50,40,20,40
10032,2,34,3,16,0,20,0,20
10033,2,34,3,16,10,20,20,20
10034,2,34,3,16,20,0,0,40
10035,2,34,3,16,30,0,20,40
10036,2,34,3,16,40,0,20,60
10037,2,34,3,16,50,0,0,40
10140,2,34,4,10,0,0,20,0
10141,2,34,4,10,10,0,20,0
10142,2,34,4,10,20,0,20,0
10143,2,34,4,10,30,20,20,0
10144,2,34,4,10,40,40,20,0
10145,2,34,4,10,50,40,20,0
10146,2,34,4,11,0,40,40,0
10147,2,34,4,11,10,40,40,20
10148,2,34,4,11,20,40,20,20
10149,2,34,4,11,30,20,0,20
10150,2,34,4,11,40,40,0,20
10151,2,34,4,11,50,20,0,20
10152,2,34,4,12,0,20,0,20
10153,2,34,4,12,10,20,20,20
10154,2,34,4,12,20,20,20,20
10155,2,34,4,12,30,20,20,20
10156,2,34,4,12,40,20,20,20
10157,2,34,4,12,50,20,0,20
10158,2,34,4,13,0,40,40,20
10159,2,34,4,13,10,40,20,20
10160,2,34,4,13,20,40,40,20
10161,2,34,4,13,30,40,80,20
10162,2,34,4,13,40,60,60,20
10163,2,34,4,13,50,80,60,0
10164,2,34,4,14,0,60,40,0
10165,2,34,4,14,10,20,40,40
10166,2,34,4,14,20,20,50,40
10167,2,34,4,14,30,40,20,20
10168,2,34,4,14,40,40,60,20
10169,2,34,4,14,50,40,40,20
10170,2,34,4,15,0,40,60,20
10171,2,34,4,15,10,40,60,20
10172,2,34,4,15,20,40,40,20
10173,2,34,4,15,30,60,40,20
10174,2,34,4,15,40,80,40,20
10175,2,34,4,15,50,60,40,20
10176,2,34,4,16,0,40,20,20
10177,2,34,4,16,10,60,20,20
10178,2,34,4,16,20,70,40,20
10179,2,34,4,16,30,60,40,20
10180,2,34,4,16,40,40,60,20
10181,2,34,4,16,50,40,40,20
10572,2,35,0,10,0,60,80,60
10573,2,35,0,10,10,70,80,60
10574,2,35,0,10,20,60,40,20
10575,2,35,0,10,30,80,40,20
10576,2,35,0,10,40,80,40,20
10577,2,35,0,10,50,40,60,20
10578,2,35,0,11,0,50,60,20
10579,2,35,0,11,10,40,60,40
10580,2,35,0,11,20,60,60,20
10581,2,35,0,11,30,80,40,20
10582,2,35,0,11,40,60,60,20
10583,2,35,0,11,50,40,40,40
10584,2,35,0,12,0,60,40,60
10585,2,35,0,12,10,80,40,40
10586,2,35,0,12,20,0,40,20
10587,2,35,0,12,30,0,40,20
10588,2,35,0,12,40,0,40,20
10589,2,35,0,12,50,20,60,40
10590,2,35,0,13,0,20,60,20
10591,2,35,0,13,10,20,40,20
10592,2,35,0,13,20,30,40,20
10593,2,35,0,13,30,100,20,20
10594,2,35,0,13,40,80,40,40
10595,2,35,0,13,50,100,40,40
10596,2,35,0,14,0,60,20,40
10597,2,35,0,14,10,20,0,40
10598,2,35,0,15,10,100,20,40
10599,2,35,0,15,20,60,20,40
10600,2,35,0,15,30,60,20,40
10601,2,35,0,15,40,50,20,20
10602,2,35,0,15,50,50,20,20
10603,2,35,0,16,0,40,40,20
10604,2,35,0,16,10,40,20,20
10605,2,35,0,16,20,60,40,20
10606,2,35,0,16,30,20,40,20
10607,2,35,0,16,40,20,20,60
10608,2,35,0,16,50,60,20,20
10711,2,35,1,10,0,20,60,20
10712,2,35,1,10,10,20,60,40
10713,2,35,1,10,20,40,20,20
10714,2,35,1,10,30,0,20,20
10715,2,35,1,10,40,0,20,20
10716,2,35,1,10,50,20,20,20
10717,2,35,1,11,0,20,20,20
10718,2,35,1,11,10,20,40,20
10719,2,35,1,11,20,0,20,20
10720,2,35,1,11,30,20,20,20
10721,2,35,1,11,40,20,20,0
10722,2,35,1,11,50,40,40,0
10723,2,35,1,12,0,40,60,40
10724,2,35,1,12,10,20,40,60
10725,2,35,1,12,20,20,20,40
10726,2,35,1,12,30,50,20,40
10727,2,35,1,12,40,40,20,40
10728,2,35,1,12,50,20,40,40
10729,2,35,1,13,0,60,20,40
10730,2,35,1,13,10,60,20,20
10731,2,35,1,13,20,60,20,20
10732,2,35,1,13,30,100,20,60
10733,2,35,1,13,40,100,40,60
10734,2,35,1,13,50,60,40,60
10735,2,35,1,14,0,80,40,40
10736,2,35,1,14,10,60,40,80
10737,2,35,1,14,20,60,40,60
10738,2,35,1,14,30,70,40,40
10739,2,35,1,14,40,40,40,20
10740,2,35,1,14,50,40,40,40
10741,2,35,1,15,0,50,40,60
10742,2,35,1,15,10,50,40,80
10743,2,35,1,15,20,60,40,80
10744,2,35,1,15,30,50,40,40
10745,2,35,1,15,40,40,20,60
10746,2,35,1,15,50,20,20,40
10747,2,35,1,16,0,20,20,80
10748,2,35,1,16,10,30,20,60
10749,2,35,1,16,20,40,20,40
10750,2,35,1,16,30,60,20,40
10751,2,35,1,16,40,70,60,60
10752,2,35,1,16,50,60,20,60
10852,2,35,2,10,0,0,20,0
10853,2,35,2,10,10,0,40,0
10854,2,35,2,10,20,20,20,20
10855,2,35,2,10,30,60,20,20
10856,2,35,2,10,40,40,20,20
10857,2,35,2,10,50,40,20,20
10858,2,35,2,11,0,40,20,20
10859,2,35,2,11,10,40,20,20
10860,2,35,2,11,20,40,20,20
10861,2,35,2,11,30,20,20,30
10862,2,35,2,11,40,40,0,20
10863,2,35,2,11,50,40,0,20
10864,2,35,2,12,0,0,40,0
10865,2,35,2,12,10,20,60,0
10866,2,35,2,12,20,0,40,0
10867,2,35,2,12,30,0,40,0
10868,2,35,2,12,40,0,40,0
10869,2,35,2,12,50,0,40,40
10870,2,35,2,13,0,0,40,40
10871,2,35,2,13,10,20,20,40
10872,2,35,2,13,20,20,20,40
10873,2,35,2,13,30,40,60,20
10874,2,35,2,13,40,20,60,20
10875,2,35,2,13,50,20,60,20
10876,2,35,2,14,0,40,40,20
10877,2,35,2,14,10,40,80,20
10878,2,35,2,14,20,40,60,20
10879,2,35,2,14,30,40,40,20
10880,2,35,2,14,40,60,20,20
10881,2,35,2,14,50,60,40,20
10882,2,35,2,15,0,60,60,40
10883,2,35,2,15,10,40,80,20
10884,2,35,2,15,20,20,80,20
10885,2,35,2,15,30,40,40,40
10886,2,35,2,15,40,20,60,40
10887,2,35,2,15,50,20,40,40
10888,2,35,2,16,0,0,80,20
10889,2,35,2,16,10,20,60,40
10890,2,35,2,16,20,0,40,40
10891,2,35,2,16,30,20,40,40
10892,2,35,2,16,40,20,60,40
10893,2,35,2,16,50,0,60,40
10996,2,35,3,10,0,20,0,0
10997,2,35,3,10,10,20,0,0
10998,2,35,3,10,20,20,20,20
10999,2,35,3,10,30,20,20,20
11000,2,35,3,10,40,20,20,20
11001,2,35,3,10,50,20,20,20
11002,2,35,3,11,0,40,20,0
11003,2,35,3,11,10,40,20,0
11004,2,35,3,11,20,20,20,0
